BEACON,SECTOR NUMBER,SECTOR TYPE,SECTOR TITLE,FLEET ADVANCEMENT,TOTAL SHIPS DEFEATED,TOTAL SCRAP COLLECTED,TOTAL CREW HIRED,SCORE,HAZARDS,EVENT TEXT,STORE,SCRAP,HULL,FUEL,DRONE PARTS,MISSILES,CREW SIZE,OXYGEN LEVEL,POWER CAPACITY,SHIELDS CAPACITY,SHIELD POWER,SHIELD DAMAGE,ENGINES CAPACITY,ENGINES POWER,ENGINES DAMAGE,OXYGEN SYSTEM CAPACITY,OXYGEN SYSTEM POWER,OXYGEN SYSTEM DAMAGE,WEAPONS SYSTEM CAPACITY,WEAPONS SYSTEM POWER,WEAPONS SYSTEM DAMAGE,WEAPON SLOT 1,WEAPON SLOT 2,WEAPON SLOT 3,WEAPON SLOT 4,DRONE CONTROL SYSTEM CAPACITY,DRONE CONTROL SYSTEM POWER,DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,MEDBAY SYSTEM CAPACITY,MEDBAY SYSTEM POWER,MEDBAY SYSTEM DAMAGE,TELEPORTER SYSTEM CAPACITY,TELEPORTER SYSTEM POWER,TELEPORTER SYSTEM DAMAGE,CLOAKING SYSTEM CAPACITY,CLOAKING SYSTEM POWER,CLOAKING SYSTEM DAMAGE,ARTILLERY SYSTEM CAPACITY,ARTILLERY SYSTEM POWER,ARTILLERY SYSTEM DAMAGE,CLONEBAY SYSTEM CAPACITY,CLONEBAY SYSTEM POWER,CLONEBAY SYSTEM DAMAGE,MINDCONTROL SYSTEM CAPACITY,MINDCONTROL SYSTEM POWER,MINDCONTROL SYSTEM DAMAGE,HACKING SYSTEM CAPACITY,HACKING SYSTEM POWER,HACKING SYSTEM DAMAGE,PILOT SYTEM CAPACITY,PILOT SYSTEM DAMAGE,SENSORS SYSTEM CAPACITY,SENSORS SYSTEM DAMAGE,DOORS SYSTEM CAPACITY,DOORS SYSTEM DAMAGE,BATTERY SYSTEM CAPACITY,BATTERY SYSTEM DAMAGE,AUGMENTS,CARGO,CREW MEMBER 1 NAME,CREW MEMBER 1 SPECIES,CREW MEMBER 1 HEALTH,CREW MEMBER 1 PILOT SKILL,CREW MEMBER 1 ENGINE SKILL,CREW MEMBER 1 SHIELD SKILL,CREW MEMBER 1 WEAPON SKILL,CREW MEMBER 1 REPAIR SKILL,CREW MEMBER 1 COMBAT SKILL,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,CREW MEMBER 1 PILOTED EVASIONS,CREW MEMBER 1 JUMPS SURVIVED,CREW MEMBER 1 SKILLS MASTERED,CREW MEMBER 2 NAME,CREW MEMBER 2 SPECIES,CREW MEMBER 2 HEALTH,CREW MEMBER 2 PILOT SKILL,CREW MEMBER 2 ENGINE SKILL,CREW MEMBER 2 SHIELD SKILL,CREW MEMBER 2 WEAPON SKILL,CREW MEMBER 2 REPAIR SKILL,CREW MEMBER 2 COMBAT SKILL,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,CREW MEMBER 2 PILOTED EVASIONS,CREW MEMBER 2 JUMPS SURVIVED,CREW MEMBER 2 SKILLS MASTERED,CREW MEMBER 3 NAME,CREW MEMBER 3 SPECIES,CREW MEMBER 3 HEALTH,CREW MEMBER 3 PILOT SKILL,CREW MEMBER 3 ENGINE SKILL,CREW MEMBER 3 SHIELD SKILL,CREW MEMBER 3 WEAPON SKILL,CREW MEMBER 3 REPAIR SKILL,CREW MEMBER 3 COMBAT SKILL,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,CREW MEMBER 3 PILOTED EVASIONS,CREW MEMBER 3 JUMPS SURVIVED,CREW MEMBER 3 SKILLS MASTERED,CREW MEMBER 4 NAME,CREW MEMBER 4 SPECIES,CREW MEMBER 4 HEALTH,CREW MEMBER 4 PILOT SKILL,CREW MEMBER 4 ENGINE SKILL,CREW MEMBER 4 SHIELD SKILL,CREW MEMBER 4 WEAPON SKILL,CREW MEMBER 4 REPAIR SKILL,CREW MEMBER 4 COMBAT SKILL,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,CREW MEMBER 4 PILOTED EVASIONS,CREW MEMBER 4 JUMPS SURVIVED,CREW MEMBER 4 SKILLS MASTERED,CREW MEMBER 5 NAME,CREW MEMBER 5 SPECIES,CREW MEMBER 5 HEALTH,CREW MEMBER 5 PILOT SKILL,CREW MEMBER 5 ENGINE SKILL,CREW MEMBER 5 SHIELD SKILL,CREW MEMBER 5 WEAPON SKILL,CREW MEMBER 5 REPAIR SKILL,CREW MEMBER 5 COMBAT SKILL,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,CREW MEMBER 5 PILOTED EVASIONS,CREW MEMBER 5 JUMPS SURVIVED,CREW MEMBER 5 SKILLS MASTERED,CREW MEMBER 6 NAME,CREW MEMBER 6 SPECIES,CREW MEMBER 6 HEALTH,CREW MEMBER 6 PILOT SKILL,CREW MEMBER 6 ENGINE SKILL,CREW MEMBER 6 SHIELD SKILL,CREW MEMBER 6 WEAPON SKILL,CREW MEMBER 6 REPAIR SKILL,CREW MEMBER 6 COMBAT SKILL,CREW MEMBER 6 REPAIRS,CREW MEMBER 6 COMBAT KILLS,CREW MEMBER 6 PILOTED EVASIONS,CREW MEMBER 6 JUMPS SURVIVED,CREW MEMBER 6 SKILLS MASTERED,NEARBY SHIP TYPE,NEARBY SHIP HULL,NEARBY SHIP FUEL,NEARBY SHIP DRONE PARTS,NEARBY SHIP MISSILES,NEARBY SHIP CREW SIZE,OXYGEN LEVEL,NEARBY SHIP POWER CAPACITY,NEARBY SHIP SHIELDS CAPACITY,NEARBY SHIP SHIELD POWER,NEARBY SHIP SHIELD DAMAGE,NEARBY SHIP ENGINES CAPACITY,NEARBY SHIP ENGINES POWER,NEARBY SHIP ENGINES DAMAGE,NEARBY SHIP OXYGEN SYSTEM CAPACITY,NEARBY SHIP OXYGEN SYSTEM POWER,NEARBY SHIP OXYGEN SYSTEM DAMAGE,NEARBY SHIP WEAPONS SYSTEM CAPACITY,NEARBY SHIP WEAPONS SYSTEM POWER,NEARBY SHIP WEAPONS SYSTEM DAMAGE,NEARBY SHIP WEAPON SLOT 1,NEARBY SHIP WEAPON SLOT 2,NEARBY SHIP WEAPON SLOT 3,NEARBY SHIP DRONE CONTROL SYSTEM CAPACITY,NEARBY SHIP DRONE CONTROL SYSTEM POWER,NEARBY SHIP DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,DRONE SLOT 3,NEARBY SHIP MEDBAY SYSTEM CAPACITY,NEARBY SHIP MEDBAY SYSTEM POWER,NEARBY SHIP MEDBAY SYSTEM DAMAGE,NEARBY SHIP TELEPORTER SYSTEM CAPACITY,NEARBY SHIP TELEPORTER SYSTEM POWER,NEARBY SHIP TELEPORTER SYSTEM DAMAGE,NEARBY SHIP CLOAKING SYSTEM CAPACITY,NEARBY SHIP CLOAKING SYSTEM POWER,NEARBY SHIP CLOAKING SYSTEM DAMAGE,NEARBY SHIP ARTILLERY SYSTEM CAPACITY,NEARBY SHIP ARTILLERY SYSTEM POWER,NEARBY SHIP ARTILLERY SYSTEM DAMAGE,NEARBY SHIP CLONEBAY SYSTEM CAPACITY,NEARBY SHIP CLONEBAY SYSTEM POWER,NEARBY SHIP CLONEBAY SYSTEM DAMAGE,NEARBY SHIP MINDCONTROL SYSTEM CAPACITY,NEARBY SHIP MINDCONTROL SYSTEM POWER,NEARBY SHIP MINDCONTROL SYSTEM DAMAGE,NEARBY SHIP HACKING SYSTEM CAPACITY,NEARBY SHIP HACKING SYSTEM POWER,NEARBY SHIP HACKING SYSTEM DAMAGE,NEARBY SHIP PILOT SYTEM CAPACITY,NEARBY SHIP PILOT SYSTEM DAMAGE,NEARBY SHIP SENSORS SYSTEM CAPACITY,NEARBY SHIP SENSORS SYSTEM DAMAGE,NEARBY SHIP DOORS SYSTEM CAPACITY,NEARBY SHIP DOORS SYSTEM DAMAGE,NEARBY SHIP BATTERY SYSTEM CAPACITY,NEARBY SHIP BATTERY SYSTEM DAMAGE,NEARBY SHIP AUGMENTS,ENEMY CREW MEMBER 1 NAME,ENEMY CREW MEMBER 1 SPECIES,ENEMY CREW MEMBER 1 HEALTH,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,ENEMY CREW MEMBER 2 NAME,ENEMY CREW MEMBER 2 SPECIES,ENEMY CREW MEMBER 2 HEALTH,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,ENEMY CREW MEMBER 3 NAME,ENEMY CREW MEMBER 3 SPECIES,ENEMY CREW MEMBER 3 HEALTH,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,ENEMY CREW MEMBER 4 NAME,ENEMY CREW MEMBER 4 SPECIES,ENEMY CREW MEMBER 4 HEALTH,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,ENEMY CREW MEMBER 5 NAME,ENEMY CREW MEMBER 5 SPECIES,ENEMY CREW MEMBER 5 HEALTH,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,HAS SURRENDERED,HULL DAMAGE NEEDED FOR SURRENDER,IS TRYING TO ESCAPE,HULL DAMAGE NEEDED FOR ESCAPE ATTEMPT,ENEMY BOARDING ATTEMPTS,ENEMY BOARDING STRENGTH
1,1,CIVILIAN,Civilian Sector,0%,0,0,3,15,"","The data you carry is vital to the remaining Federation fleet. You'll need supplies for the journey, so make sure to explore each sector before moving on to the next. But get to the exit before the pursuing Rebel fleet can catch up!  TIP: Death -  Remember, losing is part of the fun! ... No, I'm serious...","",10,30,16,0,28,3,100,8,2,2,0,2,1,0,1,1,0,3,0,0,MISSILES 2 PLAYER,MISSILES HULL,,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ROCK ARMOR","",Noemi,Rock,150,0,0,0,0,0,0,0,0,0,0,0,Jeff Baars,Rock,150,0,0,0,0,0,0,0,0,0,0,0,Jon Caldwell,Rock,150,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,CIVILIAN,Civilian Sector,0%,0,0,4,30,"","","",10,28,15,0,25,4,100,8,2,2,0,2,1,0,1,1,0,3,3,0,MISSILES 2 PLAYER,MISSILES HULL,,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ROCK ARMOR","",Noemi,Rock,150,0,0,0,0,0,0,0,0,0,1,0,Jeff Baars,Rock,150,0,0,0,0,0,0,0,0,0,1,0,Jon Caldwell,Rock,150,0,0,0,3,0,0,0,0,0,1,0,Stelly,Engi,100,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FED_SCOUT_P_DLC,3,16,4,9,2,100,13,3,2,0,2,2,0,1,1,0,3,0,3,MISSILES 2,LASER BURST 1,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",Johnny Maloney,Rock,150,0,0,Wai-Shing,Zoltan,40,1,0,,,,,,,,,,,,,,,,true,3,false,,0,1
3,1,CIVILIAN,Civilian Sector,0%,0,0,4,45,"","The nearby planet shows sign of habitation and great beauty. A rudimentary automated planetary defense system is looping its message into space: Warning! Quarantine Level 5 in effect under FHA Act 22, article 11.2. Warning! Quarantine Level 5...","",10,28,14,0,25,4,100,8,2,2,0,2,1,0,1,1,0,3,3,0,MISSILES 2 PLAYER,MISSILES HULL,,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ROCK ARMOR","",Noemi,Rock,150,0,0,0,0,0,0,0,0,0,2,0,Jeff Baars,Rock,150,0,0,0,0,0,0,0,0,0,2,0,Jon Caldwell,Rock,150,0,0,0,3,0,0,0,0,0,2,0,Stelly,Engi,100,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,CIVILIAN,Civilian Sector,0%,1,0,4,90,"","The enemy ship appears to be powering up its FTL. It's trying to escape!","",10,26,13,0,20,4,71,8,2,2,0,2,1,0,1,1,0,3,3,0,MISSILES 2 PLAYER,MISSILES HULL,,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ROCK ARMOR","",Noemi,Rock,150,1,0,0,0,0,0,0,0,2,3,0,Jeff Baars,Rock,150,0,1,0,0,0,0,0,0,0,3,0,Jon Caldwell,Rock,150,0,0,0,6,0,0,0,0,0,3,0,Stelly,Engi,75,0,0,0,0,1,0,1,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,CIVILIAN,Civilian Sector,5%,2,16,4,159,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",26,26,15,1,15,4,76,8,2,2,0,2,1,0,1,1,0,3,1,1,MISSILES 2 PLAYER,MISSILES HULL,,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ROCK ARMOR","",Noemi,Rock,150,1,0,0,0,0,0,0,0,2,4,0,Jeff Baars,Rock,150,0,1,0,0,0,0,0,0,0,4,0,Jon Caldwell,Rock,135,0,0,0,11,0,0,0,0,0,4,0,Stelly,Engi,100,0,0,0,0,2,0,2,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,CIVILIAN,Civilian Sector,25%,3,28,4,222,"Solar Flares","The ship explodes, leaving behind a substantial collection of useful scrap material.","",38,24,14,2,12,4,33,8,2,2,0,2,1,0,1,1,0,3,3,0,MISSILES 2 PLAYER,MISSILES HULL,,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ROCK ARMOR","",Noemi,Rock,150,1,0,0,0,0,0,0,0,2,5,0,Jeff Baars,Rock,150,0,1,0,0,0,0,0,0,0,5,0,Jon Caldwell,Rock,135,0,0,0,15,0,0,0,0,0,5,0,Stelly,Engi,100,0,0,0,0,4,0,4,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,CIVILIAN,Civilian Sector,35%,4,47,4,296,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",57,23,16,3,10,4,44,8,2,2,0,2,2,0,1,1,0,3,3,0,MISSILES 2 PLAYER,MISSILES HULL,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ROCK ARMOR","",Noemi,Rock,150,2,0,0,0,0,0,0,0,4,6,0,Jeff Baars,Rock,150,0,2,0,0,0,0,0,0,0,6,0,Jon Caldwell,Rock,150,0,0,0,16,0,0,0,0,0,6,0,Stelly,Engi,100,0,0,0,0,5,0,5,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,CIVILIAN,Civilian Sector,44%,4,56,4,324,"","You find an abandoned mining station on a nearby moon. A quick scan shows no life forms; however, you discover a usable drone schematic!","",66,23,15,3,10,4,45,8,2,2,0,2,2,0,1,1,0,3,3,0,MISSILES 2 PLAYER,MISSILES HULL,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ROCK ARMOR","DRONE SHIELD",Noemi,Rock,150,2,0,0,0,0,0,0,0,4,7,0,Jeff Baars,Rock,150,0,2,0,0,0,0,0,0,0,7,0,Jon Caldwell,Rock,150,0,0,0,16,0,0,0,0,0,7,0,Stelly,Engi,100,0,0,0,0,5,0,5,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,CIVILIAN,Civilian Sector,54%,4,56,4,339,"","There is only one other ship at this beacon, and it is showing heavy damage. You receive a message on your console: Greetings traveler. We were crippled by a band of pirates and are now forced to sell our remaining valuable equipment to acquire the necessary supplies to get home.","System: drones, cloaking, clonebay, Weapon: ION CHAINGUN, BOMB STUN, LASER HULL 1, Drone: DEFENSE 1, DEFENSE 2, SHIP REPAIR, Augment: CLOAK FIRE, ADV SCANNERS, SCRAP COLLECTOR, ",11,23,14,3,10,4,45,8,2,2,0,2,2,0,1,1,0,3,3,0,MISSILES 2 PLAYER,MISSILES HULL,LASER HULL 1,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS, ROCK ARMOR","",Noemi,Rock,150,2,0,0,0,0,0,0,0,4,8,0,Jeff Baars,Rock,150,0,2,0,0,0,0,0,0,0,8,0,Jon Caldwell,Rock,150,0,0,0,16,0,0,0,0,0,8,0,Stelly,Engi,100,0,0,0,0,5,0,5,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,CIVILIAN,Civilian Sector,64%,4,63,4,365,"","","",9,23,20,3,12,4,60,8,2,2,0,2,2,0,1,1,0,3,3,0,MISSILES 2 PLAYER,LASER HULL 1,MISSILES HULL,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS, ROCK ARMOR","",Noemi,Rock,150,2,0,0,0,0,0,0,0,4,9,0,Jeff Baars,Rock,150,0,2,0,0,0,0,0,0,0,9,0,Jon Caldwell,Rock,150,0,0,0,18,0,0,0,0,0,9,0,Stelly,Engi,100,0,0,0,0,5,0,5,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REBEL_FAT_P,3,16,3,10,3,98,8,2,0,2,2,2,0,1,1,0,1,0,0,BEAM 1,,,2,0,0,COMBAT BEAM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",Artyom,Mantis,100,0,0,Jan Magne,Zoltan,40,0,0,Emily,Engi,100,0,0,,,,,,,,,,,true,3,false,,0,2
