BEACON,SECTOR NUMBER,SECTOR TYPE,SECTOR TITLE,FLEET ADVANCEMENT,TOTAL SHIPS DEFEATED,TOTAL SCRAP COLLECTED,TOTAL CREW HIRED,SCORE,HAZARDS,EVENT TEXT,STORE,SCRAP,HULL,FUEL,DRONE PARTS,MISSILES,CREW SIZE,OXYGEN LEVEL,POWER CAPACITY,SHIELDS CAPACITY,SHIELD POWER,SHIELD DAMAGE,ENGINES CAPACITY,ENGINES POWER,ENGINES DAMAGE,OXYGEN SYSTEM CAPACITY,OXYGEN SYSTEM POWER,OXYGEN SYSTEM DAMAGE,WEAPONS SYSTEM CAPACITY,WEAPONS SYSTEM POWER,WEAPONS SYSTEM DAMAGE,WEAPON SLOT 1,WEAPON SLOT 2,WEAPON SLOT 3,WEAPON SLOT 4,DRONE CONTROL SYSTEM CAPACITY,DRONE CONTROL SYSTEM POWER,DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,MEDBAY SYSTEM CAPACITY,MEDBAY SYSTEM POWER,MEDBAY SYSTEM DAMAGE,TELEPORTER SYSTEM CAPACITY,TELEPORTER SYSTEM POWER,TELEPORTER SYSTEM DAMAGE,CLOAKING SYSTEM CAPACITY,CLOAKING SYSTEM POWER,CLOAKING SYSTEM DAMAGE,ARTILLERY SYSTEM CAPACITY,ARTILLERY SYSTEM POWER,ARTILLERY SYSTEM DAMAGE,CLONEBAY SYSTEM CAPACITY,CLONEBAY SYSTEM POWER,CLONEBAY SYSTEM DAMAGE,MINDCONTROL SYSTEM CAPACITY,MINDCONTROL SYSTEM POWER,MINDCONTROL SYSTEM DAMAGE,HACKING SYSTEM CAPACITY,HACKING SYSTEM POWER,HACKING SYSTEM DAMAGE,PILOT SYTEM CAPACITY,PILOT SYSTEM DAMAGE,SENSORS SYSTEM CAPACITY,SENSORS SYSTEM DAMAGE,DOORS SYSTEM CAPACITY,DOORS SYSTEM DAMAGE,BATTERY SYSTEM CAPACITY,BATTERY SYSTEM DAMAGE,AUGMENTS,CARGO,CREW MEMBER 1 NAME,CREW MEMBER 1 SPECIES,CREW MEMBER 1 HEALTH,CREW MEMBER 1 PILOT SKILL,CREW MEMBER 1 ENGINE SKILL,CREW MEMBER 1 SHIELD SKILL,CREW MEMBER 1 WEAPON SKILL,CREW MEMBER 1 REPAIR SKILL,CREW MEMBER 1 COMBAT SKILL,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,CREW MEMBER 1 PILOTED EVASIONS,CREW MEMBER 1 JUMPS SURVIVED,CREW MEMBER 1 SKILLS MASTERED,CREW MEMBER 2 NAME,CREW MEMBER 2 SPECIES,CREW MEMBER 2 HEALTH,CREW MEMBER 2 PILOT SKILL,CREW MEMBER 2 ENGINE SKILL,CREW MEMBER 2 SHIELD SKILL,CREW MEMBER 2 WEAPON SKILL,CREW MEMBER 2 REPAIR SKILL,CREW MEMBER 2 COMBAT SKILL,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,CREW MEMBER 2 PILOTED EVASIONS,CREW MEMBER 2 JUMPS SURVIVED,CREW MEMBER 2 SKILLS MASTERED,CREW MEMBER 3 NAME,CREW MEMBER 3 SPECIES,CREW MEMBER 3 HEALTH,CREW MEMBER 3 PILOT SKILL,CREW MEMBER 3 ENGINE SKILL,CREW MEMBER 3 SHIELD SKILL,CREW MEMBER 3 WEAPON SKILL,CREW MEMBER 3 REPAIR SKILL,CREW MEMBER 3 COMBAT SKILL,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,CREW MEMBER 3 PILOTED EVASIONS,CREW MEMBER 3 JUMPS SURVIVED,CREW MEMBER 3 SKILLS MASTERED,CREW MEMBER 4 NAME,CREW MEMBER 4 SPECIES,CREW MEMBER 4 HEALTH,CREW MEMBER 4 PILOT SKILL,CREW MEMBER 4 ENGINE SKILL,CREW MEMBER 4 SHIELD SKILL,CREW MEMBER 4 WEAPON SKILL,CREW MEMBER 4 REPAIR SKILL,CREW MEMBER 4 COMBAT SKILL,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,CREW MEMBER 4 PILOTED EVASIONS,CREW MEMBER 4 JUMPS SURVIVED,CREW MEMBER 4 SKILLS MASTERED,CREW MEMBER 5 NAME,CREW MEMBER 5 SPECIES,CREW MEMBER 5 HEALTH,CREW MEMBER 5 PILOT SKILL,CREW MEMBER 5 ENGINE SKILL,CREW MEMBER 5 SHIELD SKILL,CREW MEMBER 5 WEAPON SKILL,CREW MEMBER 5 REPAIR SKILL,CREW MEMBER 5 COMBAT SKILL,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,CREW MEMBER 5 PILOTED EVASIONS,CREW MEMBER 5 JUMPS SURVIVED,CREW MEMBER 5 SKILLS MASTERED,CREW MEMBER 6 NAME,CREW MEMBER 6 SPECIES,CREW MEMBER 6 HEALTH,CREW MEMBER 6 PILOT SKILL,CREW MEMBER 6 ENGINE SKILL,CREW MEMBER 6 SHIELD SKILL,CREW MEMBER 6 WEAPON SKILL,CREW MEMBER 6 REPAIR SKILL,CREW MEMBER 6 COMBAT SKILL,CREW MEMBER 6 REPAIRS,CREW MEMBER 6 COMBAT KILLS,CREW MEMBER 6 PILOTED EVASIONS,CREW MEMBER 6 JUMPS SURVIVED,CREW MEMBER 6 SKILLS MASTERED,CREW MEMBER 7 NAME,CREW MEMBER 7 SPECIES,CREW MEMBER 7 HEALTH,CREW MEMBER 7 PILOT SKILL,CREW MEMBER 7 ENGINE SKILL,CREW MEMBER 7 SHIELD SKILL,CREW MEMBER 7 WEAPON SKILL,CREW MEMBER 7 REPAIR SKILL,CREW MEMBER 7 COMBAT SKILL,CREW MEMBER 7 REPAIRS,CREW MEMBER 7 COMBAT KILLS,CREW MEMBER 7 PILOTED EVASIONS,CREW MEMBER 7 JUMPS SURVIVED,CREW MEMBER 7 SKILLS MASTERED,CREW MEMBER 8 NAME,CREW MEMBER 8 SPECIES,CREW MEMBER 8 HEALTH,CREW MEMBER 8 PILOT SKILL,CREW MEMBER 8 ENGINE SKILL,CREW MEMBER 8 SHIELD SKILL,CREW MEMBER 8 WEAPON SKILL,CREW MEMBER 8 REPAIR SKILL,CREW MEMBER 8 COMBAT SKILL,CREW MEMBER 8 REPAIRS,CREW MEMBER 8 COMBAT KILLS,CREW MEMBER 8 PILOTED EVASIONS,CREW MEMBER 8 JUMPS SURVIVED,CREW MEMBER 8 SKILLS MASTERED,CREW MEMBER 9 NAME,CREW MEMBER 9 SPECIES,CREW MEMBER 9 HEALTH,CREW MEMBER 9 PILOT SKILL,CREW MEMBER 9 ENGINE SKILL,CREW MEMBER 9 SHIELD SKILL,CREW MEMBER 9 WEAPON SKILL,CREW MEMBER 9 REPAIR SKILL,CREW MEMBER 9 COMBAT SKILL,CREW MEMBER 9 REPAIRS,CREW MEMBER 9 COMBAT KILLS,CREW MEMBER 9 PILOTED EVASIONS,CREW MEMBER 9 JUMPS SURVIVED,CREW MEMBER 9 SKILLS MASTERED,CREW MEMBER 10 NAME,CREW MEMBER 10 SPECIES,CREW MEMBER 10 HEALTH,CREW MEMBER 10 PILOT SKILL,CREW MEMBER 10 ENGINE SKILL,CREW MEMBER 10 SHIELD SKILL,CREW MEMBER 10 WEAPON SKILL,CREW MEMBER 10 REPAIR SKILL,CREW MEMBER 10 COMBAT SKILL,CREW MEMBER 10 REPAIRS,CREW MEMBER 10 COMBAT KILLS,CREW MEMBER 10 PILOTED EVASIONS,CREW MEMBER 10 JUMPS SURVIVED,CREW MEMBER 10 SKILLS MASTERED,NEARBY SHIP TYPE,NEARBY SHIP HULL,NEARBY SHIP FUEL,NEARBY SHIP DRONE PARTS,NEARBY SHIP MISSILES,NEARBY SHIP CREW SIZE,OXYGEN LEVEL,NEARBY SHIP POWER CAPACITY,NEARBY SHIP SHIELDS CAPACITY,NEARBY SHIP SHIELD POWER,NEARBY SHIP SHIELD DAMAGE,NEARBY SHIP ENGINES CAPACITY,NEARBY SHIP ENGINES POWER,NEARBY SHIP ENGINES DAMAGE,NEARBY SHIP OXYGEN SYSTEM CAPACITY,NEARBY SHIP OXYGEN SYSTEM POWER,NEARBY SHIP OXYGEN SYSTEM DAMAGE,NEARBY SHIP WEAPONS SYSTEM CAPACITY,NEARBY SHIP WEAPONS SYSTEM POWER,NEARBY SHIP WEAPONS SYSTEM DAMAGE,NEARBY SHIP WEAPON SLOT 1,NEARBY SHIP WEAPON SLOT 2,NEARBY SHIP WEAPON SLOT 3,NEARBY SHIP DRONE CONTROL SYSTEM CAPACITY,NEARBY SHIP DRONE CONTROL SYSTEM POWER,NEARBY SHIP DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,NEARBY SHIP MEDBAY SYSTEM CAPACITY,NEARBY SHIP MEDBAY SYSTEM POWER,NEARBY SHIP MEDBAY SYSTEM DAMAGE,NEARBY SHIP TELEPORTER SYSTEM CAPACITY,NEARBY SHIP TELEPORTER SYSTEM POWER,NEARBY SHIP TELEPORTER SYSTEM DAMAGE,NEARBY SHIP CLOAKING SYSTEM CAPACITY,NEARBY SHIP CLOAKING SYSTEM POWER,NEARBY SHIP CLOAKING SYSTEM DAMAGE,NEARBY SHIP ARTILLERY SYSTEM CAPACITY,NEARBY SHIP ARTILLERY SYSTEM POWER,NEARBY SHIP ARTILLERY SYSTEM DAMAGE,NEARBY SHIP CLONEBAY SYSTEM CAPACITY,NEARBY SHIP CLONEBAY SYSTEM POWER,NEARBY SHIP CLONEBAY SYSTEM DAMAGE,NEARBY SHIP MINDCONTROL SYSTEM CAPACITY,NEARBY SHIP MINDCONTROL SYSTEM POWER,NEARBY SHIP MINDCONTROL SYSTEM DAMAGE,NEARBY SHIP HACKING SYSTEM CAPACITY,NEARBY SHIP HACKING SYSTEM POWER,NEARBY SHIP HACKING SYSTEM DAMAGE,NEARBY SHIP PILOT SYTEM CAPACITY,NEARBY SHIP PILOT SYSTEM DAMAGE,NEARBY SHIP SENSORS SYSTEM CAPACITY,NEARBY SHIP SENSORS SYSTEM DAMAGE,NEARBY SHIP DOORS SYSTEM CAPACITY,NEARBY SHIP DOORS SYSTEM DAMAGE,NEARBY SHIP BATTERY SYSTEM CAPACITY,NEARBY SHIP BATTERY SYSTEM DAMAGE,NEARBY SHIP AUGMENTS,ENEMY CREW MEMBER 1 NAME,ENEMY CREW MEMBER 1 SPECIES,ENEMY CREW MEMBER 1 HEALTH,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,ENEMY CREW MEMBER 2 NAME,ENEMY CREW MEMBER 2 SPECIES,ENEMY CREW MEMBER 2 HEALTH,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,ENEMY CREW MEMBER 3 NAME,ENEMY CREW MEMBER 3 SPECIES,ENEMY CREW MEMBER 3 HEALTH,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,HAS SURRENDERED,HULL DAMAGE NEEDED FOR SURRENDER,IS TRYING TO ESCAPE,HULL DAMAGE NEEDED FOR ESCAPE ATTEMPT,ENEMY BOARDING ATTEMPTS,ENEMY BOARDING STRENGTH
1,1,CIVILIAN,Civilian Sector,0%,0,0,4,15,"","The data you carry is vital to the remaining Federation fleet. You'll need supplies for the journey, so make sure to explore each sector before moving on to the next. But get to the exit before the pursuing Rebel fleet can catch up!  TIP: Upgrades -  Don't forget to upgrade your ship! Often shields are the highest priority, but don't underestimate the usefulness of subsystems.","",10,30,16,0,5,4,100,7,2,2,0,2,1,0,1,1,0,1,0,0,,,,,0,0,0,,,0,0,0,1,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"O2 MASKS","",Mr Buga,Human,100,0,0,0,0,0,0,0,0,0,0,0,Mikhail,Zoltan,70,0,0,0,0,0,0,0,0,0,0,0,Willow,Zoltan,70,0,0,0,0,0,0,0,0,0,0,0,Bryan,Mantis,100,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,CIVILIAN,Civilian Sector,0%,1,16,4,84,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",26,30,18,0,7,4,100,7,2,2,0,2,1,0,1,1,0,1,0,0,,,,,0,0,0,,,0,0,0,1,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"O2 MASKS","",Mr Buga,Human,100,1,0,0,0,0,0,0,0,2,1,0,Mikhail,Zoltan,70,0,1,0,0,0,0,0,0,0,1,0,Willow,Zoltan,70,0,0,0,0,0,0,0,0,0,1,0,Bryan,Mantis,100,0,0,0,0,0,3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,CIVILIAN,Civilian Sector,0%,1,30,5,120,"","You beam the Federation crew aboard. One gladly joins your crew, the rest wait to be dropped off at the next station.","",40,30,17,0,7,5,100,7,2,2,0,2,1,0,1,1,0,1,0,0,,,,,0,0,0,,,0,0,0,1,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"O2 MASKS","",Mr Buga,Human,100,1,0,0,0,0,0,0,0,2,2,0,Mikhail,Zoltan,70,0,1,0,0,0,0,0,0,0,2,0,Willow,Zoltan,70,0,0,0,0,0,0,0,0,0,2,0,Bryan,Mantis,100,0,0,0,0,0,3,0,0,0,2,0,Nathan,Mantis,100,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,CIVILIAN,Civilian Sector,0%,2,39,6,179,"","Now that their ship has been emptied of hostiles, you search it. Eventually you find a prisoner who offers to join your crew.","",49,28,16,0,7,6,88,7,2,2,0,2,1,0,1,0,1,1,0,1,,,,,0,0,0,,,0,0,0,1,1,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"O2 MASKS","",Mr Buga,Human,100,2,0,0,0,0,0,0,0,4,3,0,Mikhail,Zoltan,70,0,2,0,0,0,0,0,0,0,3,0,Willow,Zoltan,70,0,0,0,0,0,0,0,0,0,3,0,Roper,Engi,100,0,0,0,0,0,0,0,0,0,0,0,Bryan,Mantis,35,0,0,0,0,0,3,0,0,0,3,0,Nathan,Mantis,1,0,0,0,0,0,2,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FED_SCOUT_P_DLC,7,16,4,8,0,100,11,2,2,0,2,2,0,1,1,0,2,0,0,MISSILES 1,LASER BURST 1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"",,,,,,,,,,,,,,,,false,3,false,4,0,1
5,1,CIVILIAN,Civilian Sector,0%,3,55,6,248,"Pulsar Star","There are no more life-signs remaining on the ship. You strip it of useful materials.","",65,27,18,1,7,6,26,7,2,0,0,2,1,0,1,1,0,1,0,0,,,,,0,0,0,,,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"O2 MASKS","",Mr Buga,Human,100,2,0,0,0,0,0,0,0,4,4,0,Mikhail,Zoltan,70,0,2,0,0,0,0,0,0,0,4,0,Nathan,Mantis,93,0,0,0,0,0,0,0,2,0,2,0,Willow,Zoltan,50,0,0,0,0,0,1,0,1,0,4,0,Bryan,Mantis,12,0,0,0,0,0,4,0,2,0,4,0,Roper,Engi,97,0,0,0,0,2,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REBEL_FAT_P,9,16,3,10,0,100,10,3,0,0,2,2,0,1,1,0,1,0,0,LASER BURST 1,,,3,0,0,COMBAT FIRE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"",,,,,,,,,,,,,,,,false,4,false,3,0,2
6,1,CIVILIAN,Civilian Sector,6%,3,55,6,263,"","A ship engineer has set up a small shop here.","System: drones, battery, hacking, Weapon: LASER CHARGEGUN 2, LASER BURST 2 A, ION CHARGEGUN, ",15,27,17,1,7,6,35,7,2,2,0,2,1,0,1,1,0,1,0,0,LASER BURST 2 A,,,,0,0,0,,,0,0,0,1,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"O2 MASKS","",Mr Buga,Human,100,2,0,0,0,0,0,0,0,4,5,0,Mikhail,Zoltan,70,0,2,0,0,0,0,0,0,0,5,0,Willow,Zoltan,66,0,0,0,0,0,1,0,1,0,5,0,Bryan,Mantis,0,0,0,0,0,0,4,0,2,0,4,0,Nathan,Mantis,100,0,0,0,0,0,0,0,2,0,3,0,Roper,Engi,100,0,0,0,0,2,0,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,CIVILIAN,Civilian Sector,16%,3,65,6,293,"","Upon closer inspection it appears to have a large portion of its hull destroyed. You take what few supplies you can find.","",25,27,16,1,7,6,37,7,2,2,0,2,1,0,1,1,0,1,0,0,LASER BURST 2 A,,,,0,0,0,,,0,0,0,1,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"O2 MASKS","",Mr Buga,Human,100,2,0,0,0,0,0,0,0,4,6,0,Mikhail,Zoltan,70,0,2,0,0,0,0,0,0,0,6,0,Willow,Zoltan,70,0,0,0,0,0,1,0,1,0,6,0,Bryan,Mantis,0,0,0,0,0,0,4,0,2,0,4,0,Nathan,Mantis,100,0,0,0,0,0,0,0,2,0,4,0,Roper,Engi,100,0,0,0,0,2,0,2,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,CIVILIAN,Civilian Sector,36%,3,65,6,323,"","","",25,23,14,1,7,6,52,7,2,0,1,2,1,0,1,1,0,1,0,0,LASER BURST 2 A,,,,0,0,0,,,0,0,0,1,1,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"O2 MASKS","",Mr Buga,Human,100,2,0,0,0,0,0,0,0,4,8,0,Mikhail,Zoltan,70,0,2,0,0,0,0,0,0,0,8,0,Willow,Zoltan,59,0,0,0,0,0,1,0,1,0,8,0,Bryan,Mantis,89,0,0,0,0,0,3,0,2,0,5,0,Nathan,Mantis,89,0,0,0,0,1,0,1,2,0,6,0,Roper,Engi,100,0,0,0,0,3,0,3,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,CIVILIAN,Civilian Sector,46%,4,78,6,387,"","With the pirate ship disabled, your engines come online again. You salvage what you can from their ship.","",38,20,17,1,7,6,78,7,2,2,0,2,0,0,1,0,1,1,0,1,LASER BURST 2 A,,,,0,0,0,,,0,0,0,1,1,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"O2 MASKS","",Mr Buga,Human,100,2,0,0,0,0,0,0,0,4,9,0,Mikhail,Zoltan,70,0,2,0,0,0,0,0,0,0,9,0,Nathan,Mantis,100,0,0,0,0,0,0,1,2,0,7,0,Willow,Zoltan,70,0,0,0,0,0,1,0,1,0,9,0,Bryan,Mantis,6,0,0,0,0,1,6,1,5,0,6,0,Roper,Engi,100,0,0,2,0,3,0,3,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REBEL_SKINNY_P_DLC,10,16,0,10,0,100,9,3,2,0,2,2,0,1,1,0,3,0,0,LASER CHAINGUN,LASER BURST 1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"",,,,,,,,,,,,,,,,false,,false,,0,2
11,1,CIVILIAN,Civilian Sector,56%,5,105,6,473,"","","",65,14,18,1,9,6,43,7,2,2,0,2,0,0,1,0,0,1,0,1,LASER BURST 2 A,MISSILES BREACH,,,0,0,0,,,0,0,0,1,1,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"O2 MASKS","",Mr Buga,Human,100,5,0,0,0,0,0,0,0,10,10,0,Mikhail,Zoltan,55,0,4,0,0,0,0,0,0,0,10,0,Willow,Zoltan,70,0,0,0,0,1,1,1,1,0,10,0,Nathan,Mantis,0,0,0,0,0,0,1,1,3,0,8,0,Roper,Engi,84,0,0,6,0,6,0,6,0,0,7,0,Bryan,Mantis,24,0,0,0,0,0,6,1,6,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZOLTAN_FIGHTER_P,7,16,0,3,0,100,9,3,2,0,2,2,0,1,1,0,2,0,0,MISSILES 1,LASER BURST 1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"ENERGY SHIELD",,,,,,,,,,,,,,,,false,,false,,0,1
