BEACON,SECTOR NUMBER,SECTOR TYPE,SECTOR TITLE,FLEET ADVANCEMENT,TOTAL SHIPS DEFEATED,TOTAL SCRAP COLLECTED,TOTAL CREW HIRED,SCORE,HAZARDS,EVENT TEXT,STORE,SCRAP,HULL,FUEL,DRONE PARTS,MISSILES,CREW SIZE,OXYGEN LEVEL,POWER CAPACITY,SHIELDS CAPACITY,SHIELD POWER,SHIELD DAMAGE,ENGINES CAPACITY,ENGINES POWER,ENGINES DAMAGE,OXYGEN SYSTEM CAPACITY,OXYGEN SYSTEM POWER,OXYGEN SYSTEM DAMAGE,WEAPONS SYSTEM CAPACITY,WEAPONS SYSTEM POWER,WEAPONS SYSTEM DAMAGE,WEAPON SLOT 1,WEAPON SLOT 2,WEAPON SLOT 3,WEAPON SLOT 4,DRONE CONTROL SYSTEM CAPACITY,DRONE CONTROL SYSTEM POWER,DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,MEDBAY SYSTEM CAPACITY,MEDBAY SYSTEM POWER,MEDBAY SYSTEM DAMAGE,TELEPORTER SYSTEM CAPACITY,TELEPORTER SYSTEM POWER,TELEPORTER SYSTEM DAMAGE,CLOAKING SYSTEM CAPACITY,CLOAKING SYSTEM POWER,CLOAKING SYSTEM DAMAGE,ARTILLERY SYSTEM CAPACITY,ARTILLERY SYSTEM POWER,ARTILLERY SYSTEM DAMAGE,CLONEBAY SYSTEM CAPACITY,CLONEBAY SYSTEM POWER,CLONEBAY SYSTEM DAMAGE,MINDCONTROL SYSTEM CAPACITY,MINDCONTROL SYSTEM POWER,MINDCONTROL SYSTEM DAMAGE,HACKING SYSTEM CAPACITY,HACKING SYSTEM POWER,HACKING SYSTEM DAMAGE,PILOT SYTEM CAPACITY,PILOT SYSTEM DAMAGE,SENSORS SYSTEM CAPACITY,SENSORS SYSTEM DAMAGE,DOORS SYSTEM CAPACITY,DOORS SYSTEM DAMAGE,BATTERY SYSTEM CAPACITY,BATTERY SYSTEM DAMAGE,AUGMENTS,CARGO,CREW MEMBER 1 NAME,CREW MEMBER 1 SPECIES,CREW MEMBER 1 HEALTH,CREW MEMBER 1 PILOT SKILL,CREW MEMBER 1 ENGINE SKILL,CREW MEMBER 1 SHIELD SKILL,CREW MEMBER 1 WEAPON SKILL,CREW MEMBER 1 REPAIR SKILL,CREW MEMBER 1 COMBAT SKILL,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,CREW MEMBER 1 PILOTED EVASIONS,CREW MEMBER 1 JUMPS SURVIVED,CREW MEMBER 1 SKILLS MASTERED,CREW MEMBER 2 NAME,CREW MEMBER 2 SPECIES,CREW MEMBER 2 HEALTH,CREW MEMBER 2 PILOT SKILL,CREW MEMBER 2 ENGINE SKILL,CREW MEMBER 2 SHIELD SKILL,CREW MEMBER 2 WEAPON SKILL,CREW MEMBER 2 REPAIR SKILL,CREW MEMBER 2 COMBAT SKILL,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,CREW MEMBER 2 PILOTED EVASIONS,CREW MEMBER 2 JUMPS SURVIVED,CREW MEMBER 2 SKILLS MASTERED,CREW MEMBER 3 NAME,CREW MEMBER 3 SPECIES,CREW MEMBER 3 HEALTH,CREW MEMBER 3 PILOT SKILL,CREW MEMBER 3 ENGINE SKILL,CREW MEMBER 3 SHIELD SKILL,CREW MEMBER 3 WEAPON SKILL,CREW MEMBER 3 REPAIR SKILL,CREW MEMBER 3 COMBAT SKILL,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,CREW MEMBER 3 PILOTED EVASIONS,CREW MEMBER 3 JUMPS SURVIVED,CREW MEMBER 3 SKILLS MASTERED,CREW MEMBER 4 NAME,CREW MEMBER 4 SPECIES,CREW MEMBER 4 HEALTH,CREW MEMBER 4 PILOT SKILL,CREW MEMBER 4 ENGINE SKILL,CREW MEMBER 4 SHIELD SKILL,CREW MEMBER 4 WEAPON SKILL,CREW MEMBER 4 REPAIR SKILL,CREW MEMBER 4 COMBAT SKILL,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,CREW MEMBER 4 PILOTED EVASIONS,CREW MEMBER 4 JUMPS SURVIVED,CREW MEMBER 4 SKILLS MASTERED,CREW MEMBER 5 NAME,CREW MEMBER 5 SPECIES,CREW MEMBER 5 HEALTH,CREW MEMBER 5 PILOT SKILL,CREW MEMBER 5 ENGINE SKILL,CREW MEMBER 5 SHIELD SKILL,CREW MEMBER 5 WEAPON SKILL,CREW MEMBER 5 REPAIR SKILL,CREW MEMBER 5 COMBAT SKILL,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,CREW MEMBER 5 PILOTED EVASIONS,CREW MEMBER 5 JUMPS SURVIVED,CREW MEMBER 5 SKILLS MASTERED,CREW MEMBER 6 NAME,CREW MEMBER 6 SPECIES,CREW MEMBER 6 HEALTH,CREW MEMBER 6 PILOT SKILL,CREW MEMBER 6 ENGINE SKILL,CREW MEMBER 6 SHIELD SKILL,CREW MEMBER 6 WEAPON SKILL,CREW MEMBER 6 REPAIR SKILL,CREW MEMBER 6 COMBAT SKILL,CREW MEMBER 6 REPAIRS,CREW MEMBER 6 COMBAT KILLS,CREW MEMBER 6 PILOTED EVASIONS,CREW MEMBER 6 JUMPS SURVIVED,CREW MEMBER 6 SKILLS MASTERED,CREW MEMBER 7 NAME,CREW MEMBER 7 SPECIES,CREW MEMBER 7 HEALTH,CREW MEMBER 7 PILOT SKILL,CREW MEMBER 7 ENGINE SKILL,CREW MEMBER 7 SHIELD SKILL,CREW MEMBER 7 WEAPON SKILL,CREW MEMBER 7 REPAIR SKILL,CREW MEMBER 7 COMBAT SKILL,CREW MEMBER 7 REPAIRS,CREW MEMBER 7 COMBAT KILLS,CREW MEMBER 7 PILOTED EVASIONS,CREW MEMBER 7 JUMPS SURVIVED,CREW MEMBER 7 SKILLS MASTERED,NEARBY SHIP TYPE,NEARBY SHIP HULL,NEARBY SHIP FUEL,NEARBY SHIP DRONE PARTS,NEARBY SHIP MISSILES,NEARBY SHIP CREW SIZE,OXYGEN LEVEL,NEARBY SHIP POWER CAPACITY,NEARBY SHIP SHIELDS CAPACITY,NEARBY SHIP SHIELD POWER,NEARBY SHIP SHIELD DAMAGE,NEARBY SHIP ENGINES CAPACITY,NEARBY SHIP ENGINES POWER,NEARBY SHIP ENGINES DAMAGE,NEARBY SHIP OXYGEN SYSTEM CAPACITY,NEARBY SHIP OXYGEN SYSTEM POWER,NEARBY SHIP OXYGEN SYSTEM DAMAGE,NEARBY SHIP WEAPONS SYSTEM CAPACITY,NEARBY SHIP WEAPONS SYSTEM POWER,NEARBY SHIP WEAPONS SYSTEM DAMAGE,NEARBY SHIP WEAPON SLOT 1,NEARBY SHIP WEAPON SLOT 2,NEARBY SHIP WEAPON SLOT 3,NEARBY SHIP DRONE CONTROL SYSTEM CAPACITY,NEARBY SHIP DRONE CONTROL SYSTEM POWER,NEARBY SHIP DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,NEARBY SHIP MEDBAY SYSTEM CAPACITY,NEARBY SHIP MEDBAY SYSTEM POWER,NEARBY SHIP MEDBAY SYSTEM DAMAGE,NEARBY SHIP TELEPORTER SYSTEM CAPACITY,NEARBY SHIP TELEPORTER SYSTEM POWER,NEARBY SHIP TELEPORTER SYSTEM DAMAGE,NEARBY SHIP CLOAKING SYSTEM CAPACITY,NEARBY SHIP CLOAKING SYSTEM POWER,NEARBY SHIP CLOAKING SYSTEM DAMAGE,NEARBY SHIP ARTILLERY SYSTEM CAPACITY,NEARBY SHIP ARTILLERY SYSTEM POWER,NEARBY SHIP ARTILLERY SYSTEM DAMAGE,NEARBY SHIP CLONEBAY SYSTEM CAPACITY,NEARBY SHIP CLONEBAY SYSTEM POWER,NEARBY SHIP CLONEBAY SYSTEM DAMAGE,NEARBY SHIP MINDCONTROL SYSTEM CAPACITY,NEARBY SHIP MINDCONTROL SYSTEM POWER,NEARBY SHIP MINDCONTROL SYSTEM DAMAGE,NEARBY SHIP HACKING SYSTEM CAPACITY,NEARBY SHIP HACKING SYSTEM POWER,NEARBY SHIP HACKING SYSTEM DAMAGE,NEARBY SHIP PILOT SYTEM CAPACITY,NEARBY SHIP PILOT SYSTEM DAMAGE,NEARBY SHIP SENSORS SYSTEM CAPACITY,NEARBY SHIP SENSORS SYSTEM DAMAGE,NEARBY SHIP DOORS SYSTEM CAPACITY,NEARBY SHIP DOORS SYSTEM DAMAGE,NEARBY SHIP BATTERY SYSTEM CAPACITY,NEARBY SHIP BATTERY SYSTEM DAMAGE,NEARBY SHIP AUGMENTS,ENEMY CREW MEMBER 1 NAME,ENEMY CREW MEMBER 1 SPECIES,ENEMY CREW MEMBER 1 HEALTH,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,ENEMY CREW MEMBER 2 NAME,ENEMY CREW MEMBER 2 SPECIES,ENEMY CREW MEMBER 2 HEALTH,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,ENEMY CREW MEMBER 3 NAME,ENEMY CREW MEMBER 3 SPECIES,ENEMY CREW MEMBER 3 HEALTH,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,ENEMY CREW MEMBER 4 NAME,ENEMY CREW MEMBER 4 SPECIES,ENEMY CREW MEMBER 4 HEALTH,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,HAS SURRENDERED,HULL DAMAGE NEEDED FOR SURRENDER,IS TRYING TO ESCAPE,HULL DAMAGE NEEDED FOR ESCAPE ATTEMPT,ENEMY BOARDING ATTEMPTS,ENEMY BOARDING STRENGTH
1,1,CIVILIAN,Civilian Sector,0%,0,0,4,15,"","The data you carry is vital to the remaining Federation fleet. You'll need supplies for the journey, so make sure to explore each sector before moving on to the next. But get to the exit before the pursuing Rebel fleet can catch up!  TIP: Fire -  If fire is spreading, consider opening airlocks and doors to vent the oxygen from parts of your ship. Fire is quickly extinguished without O2.","",10,30,16,0,0,4,100,8,2,2,0,2,1,0,1,1,0,3,0,0,CRYSTAL BURST 1,CRYSTAL HEAVY 1,,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CRYSTAL SHARDS","",James Pomeroy,Human,100,0,0,0,0,0,0,0,0,0,0,0,Mike Weston,Human,100,0,0,0,0,0,0,0,0,0,0,0,Vitas Varnas,Crystal,125,0,0,0,0,0,0,0,0,0,0,0,Aisha,Crystal,125,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,CIVILIAN,Civilian Sector,0%,1,23,4,95,"","The station is a storage site for military grade weapons. You find one that can be easily attached to the ship.","",33,27,15,0,0,4,92,8,2,2,0,2,1,0,1,1,0,3,3,0,CRYSTAL BURST 1,CRYSTAL HEAVY 1,BOMB FIRE,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CRYSTAL SHARDS","",James Pomeroy,Human,100,0,0,0,0,0,0,0,0,0,1,0,Mike Weston,Human,85,0,0,0,0,1,0,1,0,0,1,0,Vitas Varnas,Crystal,110,0,0,0,3,1,0,1,0,0,1,0,Aisha,Crystal,125,0,0,0,0,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,CIVILIAN,Civilian Sector,0%,2,41,4,167,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",51,26,17,1,0,4,100,8,2,2,0,2,1,0,1,1,0,3,3,0,CRYSTAL BURST 1,CRYSTAL HEAVY 1,BOMB FIRE,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CRYSTAL SHARDS","",James Pomeroy,Human,100,0,0,0,0,0,0,0,0,0,2,0,Mike Weston,Human,100,0,0,0,0,1,0,1,0,0,2,0,Vitas Varnas,Crystal,110,0,0,0,6,2,0,2,0,0,2,0,Aisha,Crystal,125,0,0,1,0,1,0,1,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,CIVILIAN,Civilian Sector,0%,2,41,4,182,"","You can't risk fighting some unknown alien on every backwater station you come across. You prepare to jump.","",51,26,16,1,0,4,100,8,2,2,0,2,1,0,1,1,0,3,3,0,CRYSTAL BURST 1,CRYSTAL HEAVY 1,BOMB FIRE,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CRYSTAL SHARDS","",James Pomeroy,Human,100,0,0,0,0,0,0,0,0,0,3,0,Mike Weston,Human,100,0,0,0,0,1,0,1,0,0,3,0,Vitas Varnas,Crystal,110,0,0,0,6,2,0,2,0,0,3,0,Aisha,Crystal,125,0,0,1,0,1,0,1,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,CIVILIAN,Civilian Sector,0%,3,65,4,263,"","The station was apparently designed to outfit Rebel ships with Drone Systems. You find a functioning Schematic.","",75,26,15,1,0,4,100,8,2,2,0,2,1,0,1,1,0,3,3,0,CRYSTAL BURST 1,CRYSTAL HEAVY 1,BOMB FIRE,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CRYSTAL SHARDS","REPAIR",James Pomeroy,Human,100,0,0,0,0,0,0,0,0,0,4,0,Mike Weston,Human,100,0,0,0,0,1,0,1,0,0,4,0,Vitas Varnas,Crystal,110,0,0,0,10,2,0,2,0,0,4,0,Aisha,Crystal,125,0,0,1,0,1,0,1,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,CIVILIAN,Civilian Sector,10%,3,65,4,278,"","","",75,26,14,1,0,4,100,8,2,2,0,2,1,0,1,1,0,3,3,0,CRYSTAL BURST 1,CRYSTAL HEAVY 1,BOMB FIRE,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CRYSTAL SHARDS","REPAIR",James Pomeroy,Human,100,0,0,0,0,0,0,0,0,0,5,0,Mike Weston,Human,100,0,0,0,0,1,0,1,0,0,5,0,Vitas Varnas,Crystal,110,0,0,0,10,2,0,2,0,0,5,0,Aisha,Crystal,125,0,0,1,0,1,0,1,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,CIVILIAN,Civilian Sector,20%,3,65,4,293,"","It seems your sensors are no more powerful than the terraformer's. You apologize and continue on your way.","",75,26,13,1,0,4,100,8,2,2,0,2,1,0,1,1,0,3,3,0,CRYSTAL BURST 1,CRYSTAL HEAVY 1,BOMB FIRE,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CRYSTAL SHARDS","REPAIR",James Pomeroy,Human,100,0,0,0,0,0,0,0,0,0,6,0,Mike Weston,Human,100,0,0,0,0,1,0,1,0,0,6,0,Vitas Varnas,Crystal,110,0,0,0,10,2,0,2,0,0,6,0,Aisha,Crystal,125,0,0,1,0,1,0,1,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,CIVILIAN,Civilian Sector,30%,3,65,4,308,"","","",75,26,12,1,0,4,100,8,2,2,0,2,1,0,1,1,0,3,3,0,CRYSTAL BURST 1,CRYSTAL HEAVY 1,BOMB FIRE,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CRYSTAL SHARDS","REPAIR",James Pomeroy,Human,100,0,0,0,0,0,0,0,0,0,7,0,Mike Weston,Human,100,0,0,0,0,1,0,1,0,0,7,0,Vitas Varnas,Crystal,110,0,0,0,10,2,0,2,0,0,7,0,Aisha,Crystal,125,0,0,1,0,1,0,1,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,CIVILIAN,Civilian Sector,40%,4,84,4,381,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",94,26,12,1,2,4,100,8,2,2,0,2,1,0,1,1,0,3,3,0,CRYSTAL BURST 1,CRYSTAL HEAVY 1,BOMB FIRE,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CRYSTAL SHARDS","REPAIR",James Pomeroy,Human,100,0,0,0,0,0,0,0,0,0,8,0,Mike Weston,Human,100,0,0,0,0,1,0,1,0,0,8,0,Vitas Varnas,Crystal,110,0,0,0,26,2,0,2,0,0,8,0,Aisha,Crystal,125,0,0,13,0,1,0,1,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,CIVILIAN,Civilian Sector,49%,5,97,4,446,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",107,22,11,2,4,4,100,8,2,2,0,2,1,1,1,1,0,3,3,0,CRYSTAL BURST 1,CRYSTAL HEAVY 1,BOMB FIRE,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CRYSTAL SHARDS","REPAIR",James Pomeroy,Human,100,0,0,0,0,0,0,0,0,0,9,0,Mike Weston,Human,100,0,0,0,0,1,0,1,0,0,9,0,Vitas Varnas,Crystal,109,0,0,0,28,2,0,2,0,0,9,0,Aisha,Crystal,96,0,0,14,0,2,0,2,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,CIVILIAN,Civilian Sector,59%,5,97,4,461,"","A ship engineer has set up a small shop here.","System: teleporter, battery, clonebay, Weapon: BOMB FIRE, LASER BURST 3, LASER CHARGEGUN 2, ",67,22,10,2,4,4,100,8,2,2,0,2,1,0,1,1,0,3,1,0,LASER BURST 3,CRYSTAL HEAVY 1,CRYSTAL BURST 1,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CRYSTAL SHARDS","",James Pomeroy,Human,100,0,0,0,0,0,0,0,0,0,10,0,Mike Weston,Human,100,0,0,0,0,2,0,2,0,0,10,0,Vitas Varnas,Crystal,125,0,0,0,28,2,0,2,0,0,10,0,Aisha,Crystal,125,0,0,14,0,2,0,2,0,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
