BEACON,SECTOR NUMBER,SECTOR TYPE,SECTOR TITLE,FLEET ADVANCEMENT,TOTAL SHIPS DEFEATED,TOTAL SCRAP COLLECTED,TOTAL CREW HIRED,SCORE,HAZARDS,EVENT TEXT,STORE,SCRAP,HULL,FUEL,DRONE PARTS,MISSILES,CREW SIZE,OXYGEN LEVEL,POWER CAPACITY,SHIELDS CAPACITY,SHIELD POWER,SHIELD DAMAGE,ENGINES CAPACITY,ENGINES POWER,ENGINES DAMAGE,OXYGEN SYSTEM CAPACITY,OXYGEN SYSTEM POWER,OXYGEN SYSTEM DAMAGE,WEAPONS SYSTEM CAPACITY,WEAPONS SYSTEM POWER,WEAPONS SYSTEM DAMAGE,WEAPON SLOT 1,WEAPON SLOT 2,WEAPON SLOT 3,WEAPON SLOT 4,DRONE CONTROL SYSTEM CAPACITY,DRONE CONTROL SYSTEM POWER,DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,MEDBAY SYSTEM CAPACITY,MEDBAY SYSTEM POWER,MEDBAY SYSTEM DAMAGE,TELEPORTER SYSTEM CAPACITY,TELEPORTER SYSTEM POWER,TELEPORTER SYSTEM DAMAGE,CLOAKING SYSTEM CAPACITY,CLOAKING SYSTEM POWER,CLOAKING SYSTEM DAMAGE,ARTILLERY SYSTEM CAPACITY,ARTILLERY SYSTEM POWER,ARTILLERY SYSTEM DAMAGE,CLONEBAY SYSTEM CAPACITY,CLONEBAY SYSTEM POWER,CLONEBAY SYSTEM DAMAGE,MINDCONTROL SYSTEM CAPACITY,MINDCONTROL SYSTEM POWER,MINDCONTROL SYSTEM DAMAGE,HACKING SYSTEM CAPACITY,HACKING SYSTEM POWER,HACKING SYSTEM DAMAGE,PILOT SYTEM CAPACITY,PILOT SYSTEM DAMAGE,SENSORS SYSTEM CAPACITY,SENSORS SYSTEM DAMAGE,DOORS SYSTEM CAPACITY,DOORS SYSTEM DAMAGE,BATTERY SYSTEM CAPACITY,BATTERY SYSTEM DAMAGE,AUGMENTS,CARGO,CREW MEMBER 1 NAME,CREW MEMBER 1 SPECIES,CREW MEMBER 1 HEALTH,CREW MEMBER 1 PILOT SKILL,CREW MEMBER 1 ENGINE SKILL,CREW MEMBER 1 SHIELD SKILL,CREW MEMBER 1 WEAPON SKILL,CREW MEMBER 1 REPAIR SKILL,CREW MEMBER 1 COMBAT SKILL,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,CREW MEMBER 1 PILOTED EVASIONS,CREW MEMBER 1 JUMPS SURVIVED,CREW MEMBER 1 SKILLS MASTERED,CREW MEMBER 2 NAME,CREW MEMBER 2 SPECIES,CREW MEMBER 2 HEALTH,CREW MEMBER 2 PILOT SKILL,CREW MEMBER 2 ENGINE SKILL,CREW MEMBER 2 SHIELD SKILL,CREW MEMBER 2 WEAPON SKILL,CREW MEMBER 2 REPAIR SKILL,CREW MEMBER 2 COMBAT SKILL,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,CREW MEMBER 2 PILOTED EVASIONS,CREW MEMBER 2 JUMPS SURVIVED,CREW MEMBER 2 SKILLS MASTERED,CREW MEMBER 3 NAME,CREW MEMBER 3 SPECIES,CREW MEMBER 3 HEALTH,CREW MEMBER 3 PILOT SKILL,CREW MEMBER 3 ENGINE SKILL,CREW MEMBER 3 SHIELD SKILL,CREW MEMBER 3 WEAPON SKILL,CREW MEMBER 3 REPAIR SKILL,CREW MEMBER 3 COMBAT SKILL,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,CREW MEMBER 3 PILOTED EVASIONS,CREW MEMBER 3 JUMPS SURVIVED,CREW MEMBER 3 SKILLS MASTERED,CREW MEMBER 4 NAME,CREW MEMBER 4 SPECIES,CREW MEMBER 4 HEALTH,CREW MEMBER 4 PILOT SKILL,CREW MEMBER 4 ENGINE SKILL,CREW MEMBER 4 SHIELD SKILL,CREW MEMBER 4 WEAPON SKILL,CREW MEMBER 4 REPAIR SKILL,CREW MEMBER 4 COMBAT SKILL,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,CREW MEMBER 4 PILOTED EVASIONS,CREW MEMBER 4 JUMPS SURVIVED,CREW MEMBER 4 SKILLS MASTERED,NEARBY SHIP TYPE,NEARBY SHIP HULL,NEARBY SHIP FUEL,NEARBY SHIP DRONE PARTS,NEARBY SHIP MISSILES,NEARBY SHIP CREW SIZE,OXYGEN LEVEL,NEARBY SHIP POWER CAPACITY,NEARBY SHIP SHIELDS CAPACITY,NEARBY SHIP SHIELD POWER,NEARBY SHIP SHIELD DAMAGE,NEARBY SHIP ENGINES CAPACITY,NEARBY SHIP ENGINES POWER,NEARBY SHIP ENGINES DAMAGE,NEARBY SHIP OXYGEN SYSTEM CAPACITY,NEARBY SHIP OXYGEN SYSTEM POWER,NEARBY SHIP OXYGEN SYSTEM DAMAGE,NEARBY SHIP WEAPONS SYSTEM CAPACITY,NEARBY SHIP WEAPONS SYSTEM POWER,NEARBY SHIP WEAPONS SYSTEM DAMAGE,NEARBY SHIP WEAPON SLOT 1,NEARBY SHIP WEAPON SLOT 2,NEARBY SHIP WEAPON SLOT 3,NEARBY SHIP WEAPON SLOT 4,NEARBY SHIP DRONE CONTROL SYSTEM CAPACITY,NEARBY SHIP DRONE CONTROL SYSTEM POWER,NEARBY SHIP DRONE CONTROL SYSTEM DAMAGE,NEARBY SHIP MEDBAY SYSTEM CAPACITY,NEARBY SHIP MEDBAY SYSTEM POWER,NEARBY SHIP MEDBAY SYSTEM DAMAGE,NEARBY SHIP TELEPORTER SYSTEM CAPACITY,NEARBY SHIP TELEPORTER SYSTEM POWER,NEARBY SHIP TELEPORTER SYSTEM DAMAGE,NEARBY SHIP CLOAKING SYSTEM CAPACITY,NEARBY SHIP CLOAKING SYSTEM POWER,NEARBY SHIP CLOAKING SYSTEM DAMAGE,NEARBY SHIP ARTILLERY SYSTEM CAPACITY,NEARBY SHIP ARTILLERY SYSTEM POWER,NEARBY SHIP ARTILLERY SYSTEM DAMAGE,NEARBY SHIP CLONEBAY SYSTEM CAPACITY,NEARBY SHIP CLONEBAY SYSTEM POWER,NEARBY SHIP CLONEBAY SYSTEM DAMAGE,NEARBY SHIP MINDCONTROL SYSTEM CAPACITY,NEARBY SHIP MINDCONTROL SYSTEM POWER,NEARBY SHIP MINDCONTROL SYSTEM DAMAGE,NEARBY SHIP HACKING SYSTEM CAPACITY,NEARBY SHIP HACKING SYSTEM POWER,NEARBY SHIP HACKING SYSTEM DAMAGE,NEARBY SHIP PILOT SYTEM CAPACITY,NEARBY SHIP PILOT SYSTEM DAMAGE,NEARBY SHIP SENSORS SYSTEM CAPACITY,NEARBY SHIP SENSORS SYSTEM DAMAGE,NEARBY SHIP DOORS SYSTEM CAPACITY,NEARBY SHIP DOORS SYSTEM DAMAGE,NEARBY SHIP BATTERY SYSTEM CAPACITY,NEARBY SHIP BATTERY SYSTEM DAMAGE,NEARBY SHIP AUGMENTS,ENEMY CREW MEMBER 1 NAME,ENEMY CREW MEMBER 1 SPECIES,ENEMY CREW MEMBER 1 HEALTH,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,ENEMY CREW MEMBER 2 NAME,ENEMY CREW MEMBER 2 SPECIES,ENEMY CREW MEMBER 2 HEALTH,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,ENEMY CREW MEMBER 3 NAME,ENEMY CREW MEMBER 3 SPECIES,ENEMY CREW MEMBER 3 HEALTH,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,ENEMY CREW MEMBER 4 NAME,ENEMY CREW MEMBER 4 SPECIES,ENEMY CREW MEMBER 4 HEALTH,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,ENEMY CREW MEMBER 5 NAME,ENEMY CREW MEMBER 5 SPECIES,ENEMY CREW MEMBER 5 HEALTH,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,HAS SURRENDERED,HULL DAMAGE NEEDED FOR SURRENDER,IS TRYING TO ESCAPE,HULL DAMAGE NEEDED FOR ESCAPE ATTEMPT,ENEMY BOARDING ATTEMPTS,ENEMY BOARDING STRENGTH
1,1,CIVILIAN,Civilian Sector,0%,0,0,3,15,"","The data you carry is vital to the remaining Federation fleet. You'll need supplies for the journey, so make sure to explore each sector before moving on to the next. But get to the exit before the pursuing Rebel fleet can catch up!  TIP: Exits -  It's tempting to rush for the Sector exits, but exploring is the only way to upgrade your ship. Try and get as much out of each Sector as possible.","",10,30,16,2,12,3,100,5,2,2,0,1,0,0,1,1,0,3,0,0,BEAM 2,MISSILES 1,,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Scott Kletzkin,Zoltan,70,0,0,0,0,0,0,0,0,0,0,0,Kevin Fish,Zoltan,70,0,0,0,0,0,0,0,0,0,0,0,Layla,Zoltan,70,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2,1,CIVILIAN,Civilian Sector,4%,1,13,3,80,"Asteroid Field","The ship explodes, leaving behind a substantial collection of useful scrap material.","",23,30,16,2,13,3,100,5,2,2,0,1,0,0,1,1,0,3,2,0,BEAM 2,MISSILES 1,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Scott Kletzkin,Zoltan,70,1,0,0,0,0,0,0,0,2,1,0,Kevin Fish,Zoltan,70,0,1,0,0,0,0,0,0,0,1,0,Layla,Zoltan,70,0,0,0,2,0,0,0,0,0,1,0,,,,,,,,,,,,,,,
3,1,CIVILIAN,Civilian Sector,14%,2,31,3,152,"Solar Flares","The ship explodes, leaving behind a substantial collection of useful scrap material.","",41,23,18,2,14,3,16,5,2,2,0,1,0,0,1,1,0,3,2,0,BEAM 2,MISSILES 1,,,0,0,0,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Scott Kletzkin,Zoltan,70,1,0,0,0,3,0,3,0,2,2,0,Kevin Fish,Zoltan,70,0,1,0,0,1,0,1,0,0,2,0,Layla,Zoltan,70,0,0,0,4,1,0,1,0,0,2,0,,,,,,,,,,,,,,,
4,1,CIVILIAN,Civilian Sector,24%,3,50,3,225,"","Their ship breaks apart and you are relieved to know that you are still one step ahead of the fleet.","",60,23,19,2,15,3,75,5,2,2,0,1,0,0,1,1,0,3,2,0,BEAM 2,MISSILES 1,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Scott Kletzkin,Zoltan,70,4,0,0,0,3,0,3,0,8,3,0,Kevin Fish,Zoltan,70,0,4,0,0,1,0,1,0,0,3,0,Layla,Zoltan,70,0,0,0,6,2,0,2,0,0,3,0,,,,,,,,,,,,,,,
5,1,CIVILIAN,Civilian Sector,34%,4,62,3,288,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",72,23,21,2,17,3,100,5,2,2,0,1,0,0,1,1,0,3,2,0,BEAM 2,MISSILES 1,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Scott Kletzkin,Zoltan,70,4,0,0,0,3,0,3,0,8,4,0,Kevin Fish,Zoltan,70,0,4,0,0,1,0,1,0,0,4,0,Layla,Zoltan,70,0,0,0,7,2,0,2,0,0,4,0,,,,,,,,,,,,,,,
6,1,CIVILIAN,Civilian Sector,39%,5,75,3,353,"","This sector has become increasingly dangerous for friends of the Federation. I think my crew can patch up some of your hull damage as thanks.","",85,28,20,3,18,3,100,5,2,2,0,1,0,0,1,1,0,3,2,0,BEAM 2,MISSILES 1,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Scott Kletzkin,Zoltan,70,4,0,0,0,3,0,3,0,8,5,0,Kevin Fish,Zoltan,70,0,4,0,0,1,0,1,0,0,5,0,Layla,Zoltan,70,0,0,0,10,2,0,2,0,0,5,0,,,,,,,,,,,,,,,
7,1,CIVILIAN,Civilian Sector,49%,6,96,3,429,"","The outpost hails you after the scout was destroyed, Thanks for the help. We've been harassed non-stop by those scouts. Take this on the house.","",106,28,23,4,20,3,100,5,2,2,0,1,0,0,1,1,0,3,2,0,BEAM 2,MISSILES 1,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Scott Kletzkin,Zoltan,70,4,0,0,0,3,0,3,0,8,6,0,Kevin Fish,Zoltan,70,0,4,0,0,1,0,1,0,0,6,0,Layla,Zoltan,70,0,0,0,11,2,0,2,0,0,6,0,,,,,,,,,,,,,,,
8,1,CIVILIAN,Civilian Sector,58%,6,96,3,444,"","A ship engineer has set up a small shop here.","Drone: REPAIR, COMBAT FIRE, COMBAT 2, System: drones, cloaking, battery, ",106,28,22,4,20,3,100,5,2,2,0,1,0,0,1,1,0,3,2,0,BEAM 2,MISSILES 1,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Scott Kletzkin,Zoltan,70,4,0,0,0,3,0,3,0,8,7,0,Kevin Fish,Zoltan,70,0,4,0,0,1,0,1,0,0,7,0,Layla,Zoltan,70,0,0,0,11,2,0,2,0,0,7,0,,,,,,,,,,,,,,,
9,1,CIVILIAN,Civilian Sector,68%,6,96,3,459,"","You find yourself surrounded by a group of mysterious alien vessels. They hail you and apparently have some valuable technology for sale.","Crew: Human, Engi, Human, Augment: CLOAK FIRE, DRONE RECOVERY, EXPLOSIVE REPLICATOR, ",106,28,21,4,20,3,100,5,2,2,0,1,0,0,1,1,0,3,2,0,BEAM 2,MISSILES 1,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Scott Kletzkin,Zoltan,70,4,0,0,0,3,0,3,0,8,8,0,Kevin Fish,Zoltan,70,0,4,0,0,1,0,1,0,0,8,0,Layla,Zoltan,70,0,0,0,11,2,0,2,0,0,8,0,,,,,,,,,,,,,,,
10,1,CIVILIAN,Civilian Sector,78%,7,115,3,533,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",40,28,22,5,19,3,100,7,2,2,0,2,1,0,1,1,0,4,3,0,BEAM 2,MISSILES 1,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Scott Kletzkin,Zoltan,70,5,0,0,0,3,0,3,0,10,9,0,Kevin Fish,Zoltan,70,0,5,0,0,1,0,1,0,0,9,0,Layla,Zoltan,70,0,0,0,14,2,0,2,0,0,9,0,,,,,,,,,,,,,,,
11,1,CIVILIAN,Civilian Sector,88%,8,127,3,596,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",52,28,24,6,17,3,100,7,2,2,0,2,1,0,1,1,0,4,3,0,BEAM 2,MISSILES 1,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Scott Kletzkin,Zoltan,70,5,0,0,0,3,0,3,0,10,10,0,Kevin Fish,Zoltan,70,0,5,0,0,1,0,1,0,0,10,0,Layla,Zoltan,70,0,0,0,19,2,0,2,0,0,10,0,,,,,,,,,,,,,,,
