BEACON,SECTOR NUMBER,SECTOR TYPE,SECTOR TITLE,FLEET ADVANCEMENT,TOTAL SHIPS DEFEATED,TOTAL SCRAP COLLECTED,TOTAL CREW HIRED,SCORE,HAZARDS,EVENT TEXT,STORE,SCRAP,HULL,FUEL,DRONE PARTS,MISSILES,CREW SIZE,OXYGEN LEVEL,POWER CAPACITY,SHIELDS CAPACITY,SHIELD POWER,SHIELD DAMAGE,ENGINES CAPACITY,ENGINES POWER,ENGINES DAMAGE,OXYGEN SYSTEM CAPACITY,OXYGEN SYSTEM POWER,OXYGEN SYSTEM DAMAGE,WEAPONS SYSTEM CAPACITY,WEAPONS SYSTEM POWER,WEAPONS SYSTEM DAMAGE,WEAPON SLOT 1,WEAPON SLOT 2,WEAPON SLOT 3,WEAPON SLOT 4,DRONE CONTROL SYSTEM CAPACITY,DRONE CONTROL SYSTEM POWER,DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,MEDBAY SYSTEM CAPACITY,MEDBAY SYSTEM POWER,MEDBAY SYSTEM DAMAGE,TELEPORTER SYSTEM CAPACITY,TELEPORTER SYSTEM POWER,TELEPORTER SYSTEM DAMAGE,CLOAKING SYSTEM CAPACITY,CLOAKING SYSTEM POWER,CLOAKING SYSTEM DAMAGE,ARTILLERY SYSTEM CAPACITY,ARTILLERY SYSTEM POWER,ARTILLERY SYSTEM DAMAGE,CLONEBAY SYSTEM CAPACITY,CLONEBAY SYSTEM POWER,CLONEBAY SYSTEM DAMAGE,MINDCONTROL SYSTEM CAPACITY,MINDCONTROL SYSTEM POWER,MINDCONTROL SYSTEM DAMAGE,HACKING SYSTEM CAPACITY,HACKING SYSTEM POWER,HACKING SYSTEM DAMAGE,PILOT SYTEM CAPACITY,PILOT SYSTEM DAMAGE,SENSORS SYSTEM CAPACITY,SENSORS SYSTEM DAMAGE,DOORS SYSTEM CAPACITY,DOORS SYSTEM DAMAGE,BATTERY SYSTEM CAPACITY,BATTERY SYSTEM DAMAGE,AUGMENTS,CARGO,CREW MEMBER 1 NAME,CREW MEMBER 1 SPECIES,CREW MEMBER 1 HEALTH,CREW MEMBER 1 PILOT SKILL,CREW MEMBER 1 ENGINE SKILL,CREW MEMBER 1 SHIELD SKILL,CREW MEMBER 1 WEAPON SKILL,CREW MEMBER 1 REPAIR SKILL,CREW MEMBER 1 COMBAT SKILL,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,CREW MEMBER 1 PILOTED EVASIONS,CREW MEMBER 1 JUMPS SURVIVED,CREW MEMBER 1 SKILLS MASTERED,CREW MEMBER 2 NAME,CREW MEMBER 2 SPECIES,CREW MEMBER 2 HEALTH,CREW MEMBER 2 PILOT SKILL,CREW MEMBER 2 ENGINE SKILL,CREW MEMBER 2 SHIELD SKILL,CREW MEMBER 2 WEAPON SKILL,CREW MEMBER 2 REPAIR SKILL,CREW MEMBER 2 COMBAT SKILL,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,CREW MEMBER 2 PILOTED EVASIONS,CREW MEMBER 2 JUMPS SURVIVED,CREW MEMBER 2 SKILLS MASTERED,CREW MEMBER 3 NAME,CREW MEMBER 3 SPECIES,CREW MEMBER 3 HEALTH,CREW MEMBER 3 PILOT SKILL,CREW MEMBER 3 ENGINE SKILL,CREW MEMBER 3 SHIELD SKILL,CREW MEMBER 3 WEAPON SKILL,CREW MEMBER 3 REPAIR SKILL,CREW MEMBER 3 COMBAT SKILL,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,CREW MEMBER 3 PILOTED EVASIONS,CREW MEMBER 3 JUMPS SURVIVED,CREW MEMBER 3 SKILLS MASTERED,NEARBY SHIP TYPE,NEARBY SHIP HULL,NEARBY SHIP FUEL,NEARBY SHIP DRONE PARTS,NEARBY SHIP MISSILES,NEARBY SHIP CREW SIZE,OXYGEN LEVEL,NEARBY SHIP POWER CAPACITY,NEARBY SHIP SHIELDS CAPACITY,NEARBY SHIP SHIELD POWER,NEARBY SHIP SHIELD DAMAGE,NEARBY SHIP ENGINES CAPACITY,NEARBY SHIP ENGINES POWER,NEARBY SHIP ENGINES DAMAGE,NEARBY SHIP OXYGEN SYSTEM CAPACITY,NEARBY SHIP OXYGEN SYSTEM POWER,NEARBY SHIP OXYGEN SYSTEM DAMAGE,NEARBY SHIP WEAPONS SYSTEM CAPACITY,NEARBY SHIP WEAPONS SYSTEM POWER,NEARBY SHIP WEAPONS SYSTEM DAMAGE,NEARBY SHIP WEAPON SLOT 1,NEARBY SHIP WEAPON SLOT 2,NEARBY SHIP DRONE CONTROL SYSTEM CAPACITY,NEARBY SHIP DRONE CONTROL SYSTEM POWER,NEARBY SHIP DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,NEARBY SHIP MEDBAY SYSTEM CAPACITY,NEARBY SHIP MEDBAY SYSTEM POWER,NEARBY SHIP MEDBAY SYSTEM DAMAGE,NEARBY SHIP TELEPORTER SYSTEM CAPACITY,NEARBY SHIP TELEPORTER SYSTEM POWER,NEARBY SHIP TELEPORTER SYSTEM DAMAGE,NEARBY SHIP CLOAKING SYSTEM CAPACITY,NEARBY SHIP CLOAKING SYSTEM POWER,NEARBY SHIP CLOAKING SYSTEM DAMAGE,NEARBY SHIP ARTILLERY SYSTEM CAPACITY,NEARBY SHIP ARTILLERY SYSTEM POWER,NEARBY SHIP ARTILLERY SYSTEM DAMAGE,NEARBY SHIP CLONEBAY SYSTEM CAPACITY,NEARBY SHIP CLONEBAY SYSTEM POWER,NEARBY SHIP CLONEBAY SYSTEM DAMAGE,NEARBY SHIP MINDCONTROL SYSTEM CAPACITY,NEARBY SHIP MINDCONTROL SYSTEM POWER,NEARBY SHIP MINDCONTROL SYSTEM DAMAGE,NEARBY SHIP HACKING SYSTEM CAPACITY,NEARBY SHIP HACKING SYSTEM POWER,NEARBY SHIP HACKING SYSTEM DAMAGE,NEARBY SHIP PILOT SYTEM CAPACITY,NEARBY SHIP PILOT SYSTEM DAMAGE,NEARBY SHIP SENSORS SYSTEM CAPACITY,NEARBY SHIP SENSORS SYSTEM DAMAGE,NEARBY SHIP DOORS SYSTEM CAPACITY,NEARBY SHIP DOORS SYSTEM DAMAGE,NEARBY SHIP BATTERY SYSTEM CAPACITY,NEARBY SHIP BATTERY SYSTEM DAMAGE,NEARBY SHIP AUGMENTS,ENEMY CREW MEMBER 1 NAME,ENEMY CREW MEMBER 1 SPECIES,ENEMY CREW MEMBER 1 HEALTH,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,ENEMY CREW MEMBER 2 NAME,ENEMY CREW MEMBER 2 SPECIES,ENEMY CREW MEMBER 2 HEALTH,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,ENEMY CREW MEMBER 3 NAME,ENEMY CREW MEMBER 3 SPECIES,ENEMY CREW MEMBER 3 HEALTH,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,ENEMY CREW MEMBER 4 NAME,ENEMY CREW MEMBER 4 SPECIES,ENEMY CREW MEMBER 4 HEALTH,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,HAS SURRENDERED,HULL DAMAGE NEEDED FOR SURRENDER,IS TRYING TO ESCAPE,HULL DAMAGE NEEDED FOR ESCAPE ATTEMPT,ENEMY BOARDING ATTEMPTS,ENEMY BOARDING STRENGTH
1,1,CIVILIAN,Civilian Sector,0%,0,0,3,15,"","The data you carry is vital to the remaining Federation fleet. You'll need supplies for the journey, so make sure to explore each sector before moving on to the next. But get to the exit before the pursuing Rebel fleet can catch up!  TIP: Rebel Fleet -  The Rebel fleet (represented by the red circle on the map) moves closer to your position every time you jump. Certain events can slow or speed up their movement.","",10,30,16,2,0,3,100,5,1,0,0,2,1,0,1,1,0,4,0,0,ION 1,ION 1,BEAM LONG,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","",Pipaluk,Zoltan,70,0,0,0,0,0,0,0,0,0,0,0,Liu Jun,Zoltan,70,0,0,0,0,0,0,0,0,0,0,0,Ohm,Zoltan,70,0,0,0,0,0,0,0,0,0,0,0,
2,1,CIVILIAN,Civilian Sector,0%,1,17,3,86,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",27,30,17,3,0,3,100,5,1,0,0,2,1,0,1,1,0,4,3,0,ION 1,ION 1,BEAM LONG,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","",Pipaluk,Zoltan,70,1,0,0,0,0,0,0,0,2,1,0,Liu Jun,Zoltan,70,0,1,0,0,0,0,0,0,0,1,0,Ohm,Zoltan,70,0,0,0,11,0,0,0,0,0,1,0,
3,1,CIVILIAN,Civilian Sector,7%,1,17,3,101,"","As you wait for the FTL drive to charge, you half expect to be ambushed at any moment. However, no attack comes...","",27,30,16,3,0,3,100,5,1,0,0,2,1,0,1,1,0,4,3,0,ION 1,ION 1,BEAM LONG,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","",Pipaluk,Zoltan,70,1,0,0,0,0,0,0,0,2,2,0,Liu Jun,Zoltan,70,0,1,0,0,0,0,0,0,0,2,0,Ohm,Zoltan,70,0,0,0,11,0,0,0,0,0,2,0,
4,1,CIVILIAN,Civilian Sector,12%,2,31,3,167,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",41,30,17,3,2,3,100,5,1,0,0,2,1,0,1,1,0,4,3,0,BEAM LONG,ION 1,ION 1,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","",Pipaluk,Zoltan,70,1,0,0,0,0,0,0,0,2,3,0,Liu Jun,Zoltan,70,0,1,0,0,0,0,0,0,0,3,0,Ohm,Zoltan,70,0,0,0,21,0,0,0,0,0,3,0,
5,1,CIVILIAN,Civilian Sector,17%,2,31,3,182,"","Without active sensors you have no other option but to look out of the view-ports in apprehension. It's eerily quiet.","",41,30,16,3,2,3,100,5,1,0,0,2,1,0,1,1,0,4,3,0,BEAM LONG,ION 1,ION 1,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","",Pipaluk,Zoltan,70,1,0,0,0,0,0,0,0,2,4,0,Liu Jun,Zoltan,70,0,1,0,0,0,0,0,0,0,4,0,Ohm,Zoltan,70,0,0,0,21,0,0,0,0,0,4,0,
6,1,CIVILIAN,Civilian Sector,22%,3,43,3,245,"","Their ship breaks apart and you are relieved to know that you are still one step ahead of the fleet.","",53,30,16,3,4,3,100,5,1,0,0,2,1,0,1,1,0,4,3,0,BEAM LONG,ION 1,ION 1,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","",Pipaluk,Zoltan,70,4,0,0,0,0,0,0,0,8,5,0,Liu Jun,Zoltan,70,0,4,0,0,0,0,0,0,0,5,0,Ohm,Zoltan,70,0,0,0,36,0,0,0,0,0,5,0,
7,1,CIVILIAN,Civilian Sector,32%,3,43,3,260,"","Your crew tries to keep the crowds in line but the scene quickly turns ugly. Half-crazed with fear, the infected grab mining tools and push back at your crew, forcing them to retreat hastily. They barely get away without injury but the same can't be said for the colony's leaders. You quickly leave.","",53,30,15,3,4,3,100,5,1,0,0,2,1,0,1,1,0,4,3,0,BEAM LONG,ION 1,ION 1,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","",Pipaluk,Zoltan,70,4,0,0,0,0,0,0,0,8,6,0,Liu Jun,Zoltan,70,0,4,0,0,0,0,0,0,0,6,0,Ohm,Zoltan,70,0,0,0,36,0,0,0,0,0,6,0,
8,1,CIVILIAN,Civilian Sector,42%,3,43,3,275,"","The space station here has a traveling merchant who shows you his wares.","Crew: Zoltan, Mantis, Rock, System: drones, cloaking, mind, ",53,30,14,3,4,3,100,5,1,0,0,2,1,0,1,1,0,4,3,0,BEAM LONG,ION 1,ION 1,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","",Pipaluk,Zoltan,70,4,0,0,0,0,0,0,0,8,7,0,Liu Jun,Zoltan,70,0,4,0,0,0,0,0,0,0,7,0,Ohm,Zoltan,70,0,0,0,36,0,0,0,0,0,7,0,
9,1,CIVILIAN,Civilian Sector,51%,3,50,3,300,"Asteroid Field","","",60,30,13,5,11,3,100,5,1,0,0,2,1,0,1,1,0,4,3,0,BEAM LONG,ION 1,ION 1,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","",Pipaluk,Zoltan,70,4,0,0,0,0,0,0,0,8,8,0,Liu Jun,Zoltan,70,0,4,0,0,0,0,0,0,0,8,0,Ohm,Zoltan,70,0,0,0,41,0,0,0,0,0,8,0,MANTIS_SCOUT_P_DLC,3,16,0,6,2,99,13,3,1,0,2,1,1,1,0,1,3,0,1,LASER BURST 2 A,LASER BURST 1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"",Magmaros,Engi,85,0,0,Butters,Human,100,0,0,,,,,,,,,,,true,3,false,2,0,1
10,1,CIVILIAN,Civilian Sector,61%,3,60,3,330,"","Take this bit of scrap as a down-payment. We'll use your jump signatures to follow you. You're really helping us out here. Added a quest marker to your map!","",70,28,12,5,11,3,100,5,1,0,0,2,1,0,1,1,0,4,3,0,BEAM LONG,ION 1,ION 1,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","",Pipaluk,Zoltan,70,4,0,0,0,0,0,0,0,8,9,0,Liu Jun,Zoltan,70,0,4,0,0,0,0,0,0,0,9,0,Ohm,Zoltan,70,0,0,0,41,0,0,0,0,0,9,0,CIRCLE_SCOUT,7,16,4,6,2,100,12,3,2,0,2,1,0,1,1,0,3,0,0,LASER BURST 2 A,ION STUN,2,0,0,DEFENSE 1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"NANO MEDBAY",Frederick,Engi,100,0,0,Mortraven,Engi,100,0,0,,,,,,,,,,,false,,false,,0,1
